File Type,Content Git Url,Published Url
Content,structured/2020/biztalk/Policies/RemoveFromApplication.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies/removefromapplication?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Policies/Undeploy.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies/undeploy?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/ProtocolTypes.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/protocoltypes?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ProtocolTypes.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/protocoltypes?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ProtocolTypes/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/protocoltypes/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ProtocolTypes/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/protocoltypes/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/create?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/create?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/delete?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/delete?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/Disable.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/disable?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/Disable.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/disable?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/Enable.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/enable?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/Enable.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/enable?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/GetReceiveLocation.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/getreceivelocation?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/GetReceiveLocation.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/getreceivelocation?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/SetPrimary.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/setprimary?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/SetPrimary.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/setprimary?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceiveLocations/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceiveLocations/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receivelocations/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceivePorts.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceivePorts.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceivePorts/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/create?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceivePorts/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/create?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceivePorts/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/delete?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceivePorts/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/delete?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceivePorts/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceivePorts/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceivePorts/GetReceivePort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/getreceiveport?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceivePorts/GetReceivePort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/getreceiveport?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/ReceivePorts/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/ReceivePorts/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/receiveports/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Resources.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/resources?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Resources.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/resources?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Resources/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/resources/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Resources/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/resources/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/RoleLinks.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/RoleLinks.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/RoleLinks/AddEnlistedParties.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/addenlistedparties?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/RoleLinks/AddEnlistedParties.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/addenlistedparties?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/RoleLinks/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/RoleLinks/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/RoleLinks/GetRoleLink.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/getrolelink?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/RoleLinks/GetRoleLink.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/getrolelink?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/RoleLinks/RemoveEnlistedParties.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/removeenlistedparties?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/RoleLinks/RemoveEnlistedParties.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/rolelinks/removeenlistedparties?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Schemas.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Schemas.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Schemas/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Schemas/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Schemas/GetSchema.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas/getschema?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Schemas/GetSchema.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas/getschema?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Schemas/UpdateTracking.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas/updatetracking?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Schemas/UpdateTracking.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/schemas/updatetracking?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/create?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/create?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/delete?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/delete?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/EnlistSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/enlistsendportgroup?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/EnlistSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/enlistsendportgroup?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/GetSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/getsendportgroup?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/GetSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/getsendportgroup?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/StartSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/startsendportgroup?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/StartSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/startsendportgroup?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/StopSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/stopsendportgroup?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/StopSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/stopsendportgroup?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/UnenlistSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/unenlistsendportgroup?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/UnenlistSendPortGroup.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/unenlistsendportgroup?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPortGroups/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPortGroups/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendportgroups/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/create?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/create?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/delete?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/delete?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/EnlistSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/enlistsendport?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/EnlistSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/enlistsendport?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/GetSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/getsendport?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/GetSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/getsendport?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/StartSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/startsendport?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/StartSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/startsendport?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/StopSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/stopsendport?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/StopSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/stopsendport?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/UnenlistSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/unenlistsendport?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/UnenlistSendPort.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/unenlistsendport?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/SendPorts/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/SendPorts/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/sendports/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Transforms.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Transforms.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Transforms/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Transforms/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Transforms/GetTransform.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms/gettransform?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Transforms/GetTransform.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms/gettransform?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Transforms/Put.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms/put?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Transforms/Put.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/transforms/put?view=rest-biztalk-2016&branch=master
Content,conceptual/2020/index.md,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/index?view=rest-biztalk-2020&branch=master
Content,conceptual/2016/index.md,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/index?view=rest-biztalk-2016&branch=master
Content,conceptual/2020/intro1.md,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/intro1?view=rest-biztalk-2020&branch=master
Content,conceptual/2016/intro1.md,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/intro1?view=rest-biztalk-2016&branch=master
Content,conceptual/2020/intro2.md,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/intro2?view=rest-biztalk-2020&branch=master
Content,conceptual/2020/intro3.md,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/intro3?view=rest-biztalk-2020&branch=master
Toc,structured/2016/toc.md,https://review.docs.microsoft.com/en-us/rest/api/biztalk2016_toc/toc.json?view=rest-biztalk-2016&branch=master
Toc,structured/2020/toc.md,https://review.docs.microsoft.com/en-us/rest/api/biztalk2020_toc/toc.json?view=rest-biztalk-2020&branch=master
Toc,conceptual/2020/toc.yml,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/toc.json?view=rest-biztalk-2020&branch=master
Toc,conceptual/2016/toc.yml,https://review.docs.microsoft.com/en-us/rest/api/overview/biztalk/toc.json?view=rest-biztalk-2016&branch=master
Toc,breadcrumb/toc.yml,https://review.docs.microsoft.com/en-us/rest/biztalk_2016_breadcrumb/toc.json?view=rest-biztalk-2016&branch=master
